,image,label
37,"[[[229 230 234]
  [228 229 234]
  [230 231 235]
  ...
  [232 233 237]
  [229 230 234]
  [229 230 234]]

 [[227 228 230]
  [227 228 232]
  [228 229 233]
  ...
  [230 231 235]
  [229 230 234]
  [230 231 235]]

 [[224 225 227]
  [227 228 230]
  [228 229 232]
  ...
  [231 232 236]
  [231 232 236]
  [232 233 237]]

 ...

 [[116 112 108]
  [ 98  97  92]
  [ 80  77  72]
  ...
  [ 85  81  73]
  [ 65  60  54]
  [ 62  55  47]]

 [[ 67  64  57]
  [ 79  76  69]
  [ 90  87  80]
  ...
  [112 109 101]
  [ 74  71  66]
  [ 88  84  75]]

 [[ 72  69  62]
  [ 75  72  65]
  [ 95  92  85]
  ...
  [ 71  67  61]
  [ 69  66  61]
  [ 71  66  60]]]",0
38,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
39,"[[[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
40,"[[[122 133  73]
  [ 57  39  27]
  [174 181 143]
  ...
  [ 47  32  24]
  [ 52  35  25]
  [ 34  20  11]]

 [[175 177 153]
  [ 79  73  53]
  [158 169 135]
  ...
  [ 50  36  24]
  [ 44  27  17]
  [ 34  21  12]]

 [[172 171 167]
  [114 115  91]
  [114 125  76]
  ...
  [ 54  40  29]
  [ 43  29  20]
  [ 38  29  16]]

 ...

 [[ 80  77  85]
  [ 60  57  65]
  [ 78  74  81]
  ...
  [ 69  68  77]
  [ 83  81  96]
  [ 81  80  89]]

 [[ 78  72  84]
  [ 89  83  93]
  [ 90  85  91]
  ...
  [102 100 112]
  [ 84  83  89]
  [ 68  67  81]]

 [[ 58  55  62]
  [ 74  70  76]
  [ 76  71  77]
  ...
  [115 113 127]
  [ 92  92 100]
  [ 86  85  99]]]",0
41,"[[[211 208 201]
  [212 207 201]
  [211 208 201]
  ...
  [236 233 226]
  [236 233 226]
  [236 233 226]]

 [[211 208 201]
  [212 207 201]
  [211 208 201]
  ...
  [237 232 226]
  [237 232 226]
  [237 232 226]]

 [[212 209 202]
  [213 208 202]
  [212 209 202]
  ...
  [238 233 227]
  [237 232 226]
  [237 232 226]]

 ...

 [[221 220 215]
  [219 218 213]
  [220 219 214]
  ...
  [234 230 223]
  [234 230 224]
  [236 231 225]]

 [[222 221 216]
  [222 221 216]
  [222 221 216]
  ...
  [236 232 228]
  [236 233 228]
  [237 232 228]]

 [[226 225 220]
  [224 223 218]
  [224 223 218]
  ...
  [235 234 229]
  [236 235 230]
  [237 236 231]]]",0
42,"[[[238 238 238]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [236 237 239]
  [236 238 241]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [236 239 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
43,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
44,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
45,"[[[231 223 210]
  [229 221 208]
  [228 220 207]
  ...
  [217 211 199]
  [217 211 199]
  [217 211 199]]

 [[234 228 215]
  [232 226 214]
  [231 225 213]
  ...
  [217 211 199]
  [217 211 199]
  [217 211 199]]

 [[238 234 224]
  [235 231 221]
  [233 230 220]
  ...
  [217 211 199]
  [216 210 198]
  [216 210 198]]

 ...

 [[184 159 119]
  [178 153 113]
  [180 155 115]
  ...
  [164 135  95]
  [159 130  90]
  [156 127  87]]

 [[181 156 116]
  [182 157 117]
  [178 153 113]
  ...
  [162 133  93]
  [163 134  94]
  [162 133  93]]

 [[184 159 119]
  [179 154 113]
  [188 163 122]
  ...
  [154 126  86]
  [150 122  82]
  [147 119  79]]]",0
46,"[[[236 237 239]
  [236 237 239]
  [236 237 239]
  ...
  [236 237 239]
  [236 237 239]
  [236 237 239]]

 [[236 237 239]
  [236 237 239]
  [236 237 239]
  ...
  [236 237 239]
  [236 237 239]
  [236 237 239]]

 [[236 237 239]
  [236 237 239]
  [236 237 239]
  ...
  [236 237 239]
  [236 237 239]
  [236 237 239]]

 ...

 [[236 237 239]
  [236 237 239]
  [236 237 239]
  ...
  [236 237 239]
  [236 237 239]
  [236 237 239]]

 [[236 237 239]
  [236 237 239]
  [236 237 239]
  ...
  [236 237 239]
  [236 237 239]
  [236 237 239]]

 [[236 237 239]
  [236 237 239]
  [236 237 239]
  ...
  [236 237 239]
  [236 237 239]
  [236 237 239]]]",0
47,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
48,"[[[237 238 240]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 242]
  [237 238 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
49,"[[[ 88  60  30]
  [ 87  52  15]
  [ 90  55  21]
  ...
  [103  87  74]
  [118 101  88]
  [108  96  85]]

 [[158 160 175]
  [165 162 174]
  [162 158 163]
  ...
  [123 107  91]
  [ 98  84  71]
  [123 111  99]]

 [[ 91  61  26]
  [102  84  68]
  [136 126 125]
  ...
  [120 105  92]
  [ 94  82  71]
  [112  99  90]]

 ...

 [[142 129 121]
  [157 143 135]
  [143 129 120]
  ...
  [ 70  57  47]
  [ 73  61  48]
  [ 73  61  49]]

 [[125 112 104]
  [130 117 109]
  [140 126 117]
  ...
  [ 78  66  55]
  [ 68  58  46]
  [ 24  17  10]]

 [[ 87  77  68]
  [ 94  84  76]
  [ 84  74  64]
  ...
  [ 70  60  50]
  [ 69  62  51]
  [ 18  18   8]]]",0
50,"[[[197 196 192]
  [196 195 191]
  [197 196 192]
  ...
  [232 227 221]
  [232 227 221]
  [232 227 221]]

 [[197 196 192]
  [197 196 192]
  [196 195 191]
  ...
  [232 227 221]
  [232 227 221]
  [232 227 221]]

 [[197 196 192]
  [197 196 192]
  [197 196 192]
  ...
  [233 228 222]
  [232 227 221]
  [231 226 220]]

 ...

 [[203 202 199]
  [203 202 198]
  [203 202 198]
  ...
  [218 213 207]
  [218 213 207]
  [219 215 209]]

 [[207 206 202]
  [205 204 200]
  [204 203 199]
  ...
  [219 214 208]
  [220 217 210]
  [219 216 209]]

 [[209 208 206]
  [208 207 203]
  [210 209 206]
  ...
  [221 216 210]
  [220 215 209]
  [222 217 211]]]",0
51,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
52,"[[[238 238 238]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [236 237 239]
  [236 238 241]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [236 239 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
53,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [230 230 230]
  [254 254 254]
  [254 254 254]]

 ...

 [[254 254 254]
  [255 255 255]
  [254 254 254]
  ...
  [204 203 208]
  [199 199 200]
  [253 253 253]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [196 196 199]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [252 252 252]
  [254 254 254]
  [254 254 254]]]",0
54,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
55,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
56,"[[[112  61  50]
  [121  71  57]
  [119  77  71]
  ...
  [227 207 195]
  [226 206 195]
  [227 207 196]]

 [[ 76  55  54]
  [103  68  60]
  [125  82  73]
  ...
  [233 215 205]
  [235 217 207]
  [234 216 206]]

 [[ 93  70  64]
  [115  79  70]
  [130  89  79]
  ...
  [234 218 210]
  [236 220 212]
  [236 220 212]]

 ...

 [[133 124 126]
  [120 111 113]
  [113 103 108]
  ...
  [ 24  19  18]
  [ 58  58  63]
  [ 34  34  45]]

 [[ 55  45  53]
  [ 60  53  61]
  [103  93 100]
  ...
  [ 14  12   7]
  [ 47  48  54]
  [ 35  36  50]]

 [[ 62  59  71]
  [ 60  60  72]
  [ 34  31  40]
  ...
  [ 16  11  10]
  [ 43  40  48]
  [ 41  40  54]]]",0
57,"[[[237 238 242]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 ...

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]]",0
58,"[[[199 192 186]
  [200 193 187]
  [200 193 187]
  ...
  [210 210 213]
  [211 211 211]
  [212 211 216]]

 [[200 193 187]
  [200 193 187]
  [200 193 187]
  ...
  [211 211 213]
  [212 211 216]
  [212 211 217]]

 [[202 195 189]
  [202 195 189]
  [202 195 189]
  ...
  [213 212 216]
  [214 213 219]
  [214 213 220]]

 ...

 [[178 187 192]
  [179 188 193]
  [182 191 196]
  ...
  [193 204 208]
  [191 205 208]
  [189 203 206]]

 [[178 187 192]
  [177 186 191]
  [180 189 194]
  ...
  [193 204 208]
  [191 205 208]
  [189 203 206]]

 [[178 187 192]
  [179 188 193]
  [179 188 193]
  ...
  [192 203 207]
  [189 204 207]
  [189 203 206]]]",0
59,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[ 7  7  8]
  [ 8  8  9]
  [ 9  9 10]
  ...
  [22 23 25]
  [18 18 18]
  [12 12 12]]

 [[ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]
  ...
  [11 11 11]
  [ 7  7  7]
  [ 4  4  4]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
60,"[[[145 148 155]
  [ 89  92  98]
  [ 30  29  30]
  ...
  [189 192 199]
  [187 190 197]
  [177 179 189]]

 [[ 66  69  72]
  [197 200 205]
  [ 28  28  27]
  ...
  [214 217 224]
  [208 211 218]
  [195 198 207]]

 [[ 49  50  54]
  [198 203 209]
  [ 29  29  30]
  ...
  [217 220 227]
  [216 219 226]
  [211 214 221]]

 ...

 [[ 42  42  42]
  [ 40  40  40]
  [ 33  33  33]
  ...
  [ 92  90  88]
  [ 87  86  84]
  [ 82  81  79]]

 [[ 43  43  43]
  [ 39  39  39]
  [ 37  37  37]
  ...
  [ 78  76  74]
  [ 67  66  64]
  [ 63  62  60]]

 [[ 40  40  40]
  [ 39  39  39]
  [ 34  34  34]
  ...
  [ 52  49  48]
  [ 47  45  43]
  [ 42  41  39]]]",0
61,"[[[223 222 221]
  [220 219 215]
  [161 165 169]
  ...
  [186 184 184]
  [187 185 186]
  [194 192 193]]

 [[221 220 218]
  [221 220 218]
  [174 174 181]
  ...
  [185 184 183]
  [187 185 186]
  [189 188 189]]

 [[223 222 222]
  [221 220 218]
  [222 222 219]
  ...
  [189 188 187]
  [188 186 187]
  [184 184 186]]

 ...

 [[176 171 167]
  [168 165 160]
  [175 169 163]
  ...
  [161 159 162]
  [169 168 170]
  [163 161 162]]

 [[176 171 165]
  [169 164 158]
  [174 168 162]
  ...
  [153 153 155]
  [158 158 160]
  [162 162 162]]

 [[171 166 160]
  [168 161 155]
  [172 163 158]
  ...
  [158 157 159]
  [146 146 148]
  [156 154 155]]]",0
62,"[[[237 238 240]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 242]
  [237 238 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
63,"[[[ 46  49  54]
  [ 34  42  48]
  [124 145 147]
  ...
  [ 38  40  52]
  [ 93  87  92]
  [160 163 170]]

 [[111 106 112]
  [ 93  93  99]
  [139 153 157]
  ...
  [ 38  40  52]
  [ 94  89  93]
  [161 164 171]]

 [[172 173 181]
  [172 171 181]
  [167 175 184]
  ...
  [ 42  44  55]
  [ 91  85  90]
  [161 164 171]]

 ...

 [[156 145 147]
  [139 127 127]
  [129 117 116]
  ...
  [ 61  50  49]
  [ 70  60  59]
  [ 99  88  87]]

 [[132 120 120]
  [111 100  97]
  [116 102 100]
  ...
  [ 65  55  54]
  [ 76  66  68]
  [ 97  87  87]]

 [[122 108 105]
  [102  88  85]
  [143 128 128]
  ...
  [ 71  58  57]
  [ 75  63  65]
  [ 93  83  81]]]",0
64,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",0
65,"[[[145 129 103]
  [134 118  92]
  [147 131 106]
  ...
  [ 25  24  20]
  [ 28  27  25]
  [ 25  24  22]]

 [[146 130 104]
  [133 117  90]
  [131 115  90]
  ...
  [ 22  21  19]
  [ 30  29  26]
  [ 29  28  26]]

 [[165 149 123]
  [142 126 100]
  [137 121  95]
  ...
  [ 28  27  25]
  [ 27  26  24]
  [ 29  28  24]]

 ...

 [[164 152 135]
  [201 188 171]
  [175 162 145]
  ...
  [169 154 125]
  [173 158 129]
  [195 181 152]]

 [[178 167 149]
  [232 218 202]
  [189 176 160]
  ...
  [147 133 105]
  [185 171 142]
  [180 166 137]]

 [[217 206 188]
  [168 155 138]
  [196 185 169]
  ...
  [141 126  96]
  [198 185 156]
  [191 177 148]]]",0
66,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
67,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
68,"[[[ 15  37  51]
  [ 10  34  47]
  [  9  30  45]
  ...
  [ 31  40  48]
  [222 218 216]
  [203 201 198]]

 [[ 14  32  50]
  [  6  29  44]
  [  8  28  42]
  ...
  [195 194 197]
  [226 222 219]
  [218 216 217]]

 [[ 83  92 100]
  [ 13  33  52]
  [  8  30  45]
  ...
  [213 210 213]
  [200 198 199]
  [215 213 213]]

 ...

 [[245 246 242]
  [231 231 230]
  [242 241 241]
  ...
  [235 234 230]
  [228 227 223]
  [224 223 219]]

 [[241 240 236]
  [231 229 227]
  [235 234 235]
  ...
  [227 226 222]
  [227 226 222]
  [238 237 233]]

 [[232 231 229]
  [245 243 244]
  [222 221 222]
  ...
  [239 238 234]
  [233 232 228]
  [240 239 235]]]",0
69,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
70,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[254 254 254]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
71,"[[[221 221 221]
  [220 220 218]
  [220 220 217]
  ...
  [206 205 201]
  [204 205 200]
  [203 204 199]]

 [[219 219 219]
  [218 218 218]
  [218 218 216]
  ...
  [204 203 199]
  [204 203 199]
  [203 202 198]]

 [[217 217 216]
  [217 217 215]
  [216 217 212]
  ...
  [205 204 200]
  [204 203 199]
  [205 204 200]]

 ...

 [[240 243 248]
  [240 243 248]
  [240 244 248]
  ...
  [230 234 235]
  [230 234 235]
  [229 233 234]]

 [[240 244 244]
  [239 243 244]
  [238 243 246]
  ...
  [230 234 235]
  [230 234 235]
  [228 232 233]]

 [[238 242 243]
  [238 242 243]
  [238 242 243]
  ...
  [229 233 234]
  [229 233 234]
  [227 231 232]]]",0
